text,label
i havent been on in FOREVERRR!!! i am bored with DRAMA!  urgg,0
@<user>  hey! havent seen you in awhile...  Well goodnight to you too ,4
Great day to curl up and watch a movie ,4
GRRR . FOOTBALL ..cant find head fones ,0
"Oh @<user> how my G1 lusts after you, but it seems you will never be mine ",0
"@<user> yeahhh, i wanted to, but then no-one who said they would go with me would. and im working anyway ",0
"@<user> I sure hope so, I could use legs like that ",4
"@<user> It's okay, I'm making a big girl decision and not going because I have hw to do ",0
@<user> my pleasure love ;) You deserve them ,4
"@<user> You guys not having luck looking at houses, or something else? We're heading back now, sorry we missed you ",0
@<user> you're right doc - spot on. no worries ,4
I remember going to the convention center where they had all of that futuristic technology; we went there to try strawberry shelf milk. ,4
breakfast on the balcony. ,4
Just here doing nothing ,0
"@<user> can i have yours?  clouds have come in, i fear i may be too late to enjoy the weather",4
Going outside. two out of three kids are sleeping and the third is going next door to play. Oh yah the wife is sleeping too. ,4
trying to motivate myself...  doesn't really work,0
At school ! Blah  @<user> you look great in the Venetian mask :*,0
"G'morning tweets! To those that came out to Secrets for your free shots, love ya. For those that missed out, SORRY FOR U! ",4
And now its hottt and sunny. i REALLY like it here  trying to convince fan to move here NOW!,4
"@<user> well, she was cooler in 1985. ",4
Not seeing the potential of all this FREE traffic at your fingertips?You need to check your own pulse!  http://tinyurl.com/qqw2yd,4
Good Morning! I had a really great weekend @<user> @<user> @<user> @<user> but now back to a long wrk wk ,0
FML for having to go to work tomorrow when JB will be half an hour away. ,0
@<user> hey gabe if mexican why not come to Monterrey Mexico men...check it out www.msyapce.com/hanzelsingeretel comment on that ,4
"NOW I'M LEAVING  I just logged in and I already have to leave, lovely. Have to do some math stuff, a living nightmare. Wish me luck xx",0
"Aww man, it sounds like everyone has ice cream but me. ",0
"Ohh fo' shizzo'! p.e. next monday, ooh joy ",0
i think im getting sick noooooooo ,0
@<user> I see teo problems with DustBot: Capacity and inefficiency. Tiny bag and one house at a time?! ,4
"So, Les Miserables is a pretty easy book to read except it's like 1400 pages long ",0
http://twitpic.com/69yzb - Miss my girls!!! ,0
@<user> And how do you spell 'planet' and 'is'... bless u sounds like ur having a pants day ,4
@<user> Oh no. That's tough.  Please give her my best. I hope the end of the relationship is a good thing.,0
and..that's enough pointless updates from me for one day - thank you and good night ,4
"@<user> Great, hope your day gets better, and @ me if you need anything ",4
thinks people should add me on myspace  www.myspace.com/choc_cici,4
@<user> I am lost. Please help me find a good home. ,0
@<user> Bright and shiny today. No idea if it will last though... ,0
@<user> what about your old followers? ,0
is being a bum! ,4
def have the flu...in june.  staying in bed all day ,0
My son is really annoying me... Hes such a baby cry! ,0
@<user> i've just posted your poems on facebook ,4
@<user> cool thanks ,4
Margherita pizza reheated from Dolce for lunch. ,4
Just finished my Sunday workout and now getting ready to meet up with my twitter friend @<user> Mastermind Sunday ,4
@<user> so your dad is 3 days younger than mine ,4
@<user> You are not following me close enough bro  http://twitter.com/hilzfuld/statuses/1540581231,4
I passed every class I had this semester!  Tonight= Getting drunk with buddies and then off to the bar!!!,4
@<user> Maybe you should start reading better Perl code. ,4
Goddamn work... ,0
Line is lame. We're not that far back actually haha. Show is now sold out. Wha whaaaa  so stooooked haha,4
"...be playing Team Hawaii next for Volleyball.. LMAO.. people were staring.. haha.. love my cousins.. but all in all, FUN DAY! ",4
"@<user> have just thrown up in ali's stable, am home now. Really not well. No one here to look after me! ",0
@<user> you changed pic? its nice ,4
Oh btw I'm not that sure if it's a stereo lol. Whatever it's called ,4
says Good day to all.  http://plurk.com/p/xwkt0,4
SWINE FLU IS SPREADINGGGGG  Hope it doesn't spread until here.,0
@<user> Ah well... think I finally have to make that electrified cat just so you shut up! ,4
"@<user> @<user> i think that both of you have a lot of tweeting power, and despite everything you are doing a good job really. ",4
"1 more day of the holidays now, great, back to crappy old school &amp; no more waking up at 1.30 ",0
Its 7:40 am.. feeding our boy.. Richie has a fever  My Poor love! - Baby,0
I'm feeling a little ,0
"Back in The Vault, arrived 30mins early as forgot it was Sunday and there was no traffic. Have to wait till 10:30 for Starbucks to open. ",0
8) Mousavi - blah blah. Twilight November 20th!! My Wedding November 28th!! R. Pat'z personal wedding gift to me? Perhaps!! ,4
@<user> thanks ,4
"@<user> thankyou sugaaar  btw I'll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya",4
Arm is still messed up.  ,0
@<user> Tom! I miss you SO SO much! ,0
Brb in a few hours twitterland  have fun,4
@<user> I wanna see Girls Aloud ,0
"@<user> Resto druids are where it's at, too bad they're nerfing them ",0
"Training for Nationals, can't eat anything good to make weight ",0
"Getting ready. On a busy day like this, hair &amp; makeup first or it will be time to get dressed for event &amp; no time left to look good! ",4
well the rain has been mean to my hair ,0
@<user> but apparently having my Pluto in Scorpio is why I (&amp; my generation) are so interested in gender issues. ,4
Subway! Yum! Jus found out someone i cared bout is leavin for 8 months. Sad  im gunna miss him!,0
Awwww! Sacred just walked  Like the entire stadium screamed for him! He's such a star. I'm so proud of him. ,4
Just got home. Tonight was amazing. =D I should hang out with cute boys more often&lt;3 srsly.  Night!,4
@<user> That sounds heavenly my dear. We must go through with this! ,4
@<user> that's the wage they pay the slave labour child to decaffeinate your coffee beans ,0
@<user> HOLY SHIT! I would have killed to be the guy's driver! :O ,4
I guess you are glad I don't look that way normally ,4
"@<user> According to Amazon, the 'Illuminations' EP is getting a CD release. Is this true? ",4
@<user> Clare Danes? in which movie? I'm confused ,0
just getting up  going to watch some tv,4
Do Not Use Twitter if you have an addictive type personality :o ,0
"just got out the shower, tired like something old and fraile  day two of reset begins in less than two hours... bring it on!",0
@<user> ya n.ireland  3of us  me @<user> and @<user> from uk and @<user> is from ny ,4
Went to HPFZ and page came up saying the domain has expired.. I'm..freaking out right now. ,0
"@<user> not total freedom, but indy offers extended lines of life ",4
"Agenda for today: books, couch, naps, dog park. ",4
"*groans* argh...im ill  a week before germany,too !dont worry about my germs! antibacterial gel at the ready!",0
@<user> I guess that answers my Question earlier ,4
State testing no phones allowed T ,4
@<user> I'll help you ,4
@<user> me? cute? pleaseeeee... just telling the truth! Ps. i lost 5kg in almost 4 weeks!But i hope 8 more... ,4
"morning peepz! it was a great holiday, but now i have a lot of things to do... ",0
I have a sunburn ,0
@<user> oh it doesnt work? your weird ,4
@<user>  You lucky lucky man ._. I would kill to listen to the shins live :O I just bought all their albums off zune marketplace ,4
 every one i was talking to on msn has gone offline  and i won't be able to talk till them tomorrow  i feel lonely :'( x,0
"Kelly Kapowski thinks she is more famous than #mario Lopez, no SBTB reunion   http://bit.ly/HZUjx",0
@<user> are u using tweetdeck? it's missing lots of options ,0
what a gorgeous day it has been to skip school with Skankface. ,4
Enjoying the sun on his day off. ,4
"If you got the wrong doer to pay the overdraft fee, does it look like a strike against you from the bank's point of view? ",0
@<user> Do have a look @ http://www.weboword.com to improve your vocab! We hope you like it.  (via @<user> - definitely rad. Thanks!,4
At PetSmart. Theres a big fluffy black kitty named Boots up for adoption that I want ,0
Just discovered via tweetstats.com that I've made 118 &quot;twooshes&quot; since I went online with this account. Maybe 119 if I do this one right. ,4
@<user> you would say thats fun lolz... aye yoo we need to chill already ,0
NO!!! couldnt go see ladyheat ,0
@<user> sorry just have a dog dying ib front of me ,0
Jetsam is in quarantine  he's on a regimen of antibiotics and de-stressing. I hope he gets better soon.,0
good morning all ... doing some laundry today ,0
JUS CHILLIN ,4
Dont you just hate it when u wanted a lie in but you wake up damned early? ,0
@<user> yeah and I aimed u no response ,0
"All done napping. Time to workout and get ready for the day, finally. ",4
@<user> You're always welcome pretty-Pie... I &lt;3 you ,4
 &quot;you have to do it all alone&quot;,0
@<user> At Rove already? 'lol' Have a nice one..!!  ,4
@<user> that's not nice you hurt my feelings ,0
"@<user> lol! now u gotta play catch up, thats the worst, u'll get it poppin tho, u seem like a motivated woman ",4
@<user> I've been waiting a LOOOONG time to make the switch. Estimated delivery date - 21st April! ,4
off to watch Cheetahs v Lions at the rugby club ,4
"All going well out there in T land?   Remember, if your glass is half empty, make sure there is a full one standing behind it ",4
"going to try my dresses on again. i have two to choose between atm, but i might just give up and start again!  i don't like this feeling.",0
@<user> @<user> I used that quote in this video...http://bit.ly/4qPtw. Nice! Do you have a female version of the shirt ,4
@<user> i voted for you on the mtv movie awards ,4
I want to be at #E3 with @<user>  Nintendo ftw.,0
"@<user> Same as yours  No Classes tomorrow? Huhuhu. While us, we do have. ",0
@<user> Rolling with life's changes &amp; still smiling ,4
is subbing @ apollo tomorrow! for special ed. it should be a grand time. plus i may see some of my mpact kids again ,4
Thanks to my new followers! ,4
what an idiot my travel agent. Grrrr. im FINALLY back! ,4
i hate rs ,0
@<user>  i hear.,0
Finished a delicious omelet with salsa and guac- I have been craving eggs and tomatoes for some time now ,4
reply me pleaseeeeeeeeeeee!!!!!!!!! ,0
"@<user>  dont worry, u will never be off the hook! ;-) [punch to the shoulder, big grin] @<user> @<user> and i will make sure",4
@<user> mm i want lonster and shrimp too from red lobsterss wish they opened late ,0
"@<user> yup it's my posts the last bit of link is not blue, staying black and not included in link ",0
 lincoln won't chair dance with meee. hmph.,0
"lowe doughnuts today :\ MAH, so not in the mood to serve sickly doughnuts to annoying customers ",0
Super thank god!! hope your feeling better @<user> Thank God everything went well in my checkup this morning ,4
"@<user> Lol, my friend, who is an audio genius @<user> told me they were good.  ",4
@<user> I am lost. Please help me find a good home. ,0
@<user> you are such a STAR....  Coffee again soon please ,4
@<user> Fabulous call. Grateful that I could join. I hope many others will find their way to you as well  ,4
I have a new piercing  !!!!!!! love it but it hurt soooooo badlyyyyyy ,0
Why don't I have a garden yet ,0
lmao i just turned around and gale harold was on desperate housewives and i was like OMG and my mom was like WHAT lmao ,0
